t,x,y,z,abs
1.14768774,1.380391955,-0.01560799964,-0.0665320009,1.382082511
1.15265605,1.346014977,-0.01586199924,-0.05840300024,1.347374792
1.15762458,1.320956945,-0.006670999806,-0.06465499848,1.322555111
1.16259289,1.297981024,-0.004827999976,-0.0541700013,1.29911987
1.1675612,1.284139991,-0.01262899954,-0.067667,1.285983604
1.17252951,1.262642026,0.001077999943,-0.06444700062,1.264286148
1.17749789,1.231066942,-0.01155500021,-0.05408899859,1.23230879
1.1824662,1.215605974,0.004546000157,-0.04139799997,1.216319179
1.18743451,1.202046037,-0.01048300043,-0.03592899814,1.202628563
1.1924028,1.18799305,-0.006539000198,-0.01852300018,1.188155438
1.19737134,1.168825984,-0.007503999863,-0.008314000443,1.16887964
1.20233965,1.158887982,0.00564099988,-0.005299000069,1.158913826
1.20730795,1.151193976,-0.0005440000095,0.002511000028,1.151196843
1.21227625,1.124197006,-0.01649899967,-0.013607,1.124400407
1.21724463,1.111377001,-0.00636699982,-0.01535299979,1.111501278
1.22221294,1.088920951,-0.00588000007,-0.03384000063,1.089462508
1.22718124,1.083075047,-0.01740800031,-0.05471099913,1.084595726
1.23214955,1.055477977,-0.01709000021,-0.03008499928,1.056044949
1.23711786,1.041908026,-0.01682700031,-0.03419800103,1.042604904
1.2420864,1.03511405,-0.02369800024,-0.01917400025,1.03556281
1.24705471,1.015869975,-0.02348900028,0.01019600034,1.016192648
1.25202301,1.005803943,-0.03056400083,0.0108289998,1.006326486
1.25699132,0.9902560115,-0.03292100132,0.03081399947,0.991282131
1.26195971,0.9742379785,-0.04026100039,0.036417,0.9757493452
1.26692802,0.9793450236,-0.05003299937,0.02285199985,0.9808884698
1.27189633,0.9601960182,-0.04802700132,0.02844600007,0.9618171142
1.27686463,0.967064023,-0.05079299957,0.02924999967,0.9688386429
1.28183317,0.9449390173,-0.05843099952,0.01330200024,0.9468372993
1.28680148,0.961006999,-0.05173199996,0.01892600022,0.9625844615
1.29176978,0.938560009,-0.04499800131,0.01977300085,0.9398460949
1.29673809,0.9255319834,-0.08142600209,0.001488000038,0.9291080993
1.30170648,0.919475019,-0.07966700196,0.03110400029,0.9234438806
1.30667479,0.9011890292,-0.08503700048,0.027214,0.9056012145
1.3116431,0.8969519734,-0.08563800156,0.04727499932,0.9022702675
1.31661142,0.8924019933,-0.07191900164,0.05537800118,0.8970063452
1.32157973,0.8827009797,-0.103684999,0.07306999713,0.8917683685
1.32654827,0.8725839853,-0.1092069969,0.07400999963,0.8825001188
1.33151657,0.8597109914,-0.1196089983,0.09412100166,0.8730796436
1.33648488,0.8416910172,-0.1084450036,0.0903069973,0.8534397699
1.34145326,0.8497930169,-0.126048997,0.1008879989,0.8649941674
1.34642159,0.8384860158,-0.1220789999,0.101917997,0.8534338633
1.3513899,0.8293139935,-0.1396860033,0.1029779986,0.8472770193
1.35635822,0.8199369907,-0.1357180029,0.1136490032,0.8388278375
1.36132652,0.8128499985,-0.1318310052,0.1147850007,0.8314325771
1.36629506,0.8080040216,-0.1421650052,0.1183520034,0.8289080675
1.37126336,0.7910360098,-0.1428930014,0.1195650026,0.8126820833
1.37623167,0.7762069702,-0.1484279931,0.1232089996,0.7998178463
1.38119998,0.7755900025,-0.1515329927,0.1077419966,0.7975653188
1.38616836,0.7388100028,-0.1593900025,0.1066780016,0.7632991479
