t,x,y,K
1.594389,0.0435022,0.0595828,0.0000001273376
1.598556,0.04350719,0.05958412,0.0000004231611
1.602722,0.04346954,0.05957695,0.000002201336
1.606878,0.04343256,0.05957225,0.000000476333
1.611044,0.04343509,0.05957,0.0000003685766
1.6152,0.04340247,0.05956514,0.00000256536
1.619367,0.04351356,0.05954771,0.000003702924
1.623533,0.04330433,0.05956559,0.000006371877
1.627689,0.04338556,0.05955978,0.00000002640987
1.631856,0.04329622,0.05956394,0.0000002826734
1.636022,0.04335933,0.05955294,0.00002498605
1.640178,0.04304211,0.05957957,0.00001664089
1.644344,0.04315192,0.05956517,0.000001486962
1.648511,0.04301411,0.05952405,0.00009504177
1.652667,0.04265645,0.05953287,0.0001052639
1.656833,0.04249263,0.05955739,0.00001392183
1.661,0.04246616,0.0595319,0.0000103929
1.665156,0.04233117,0.05952754,0.000005065016
1.669322,0.0423528,0.05954889,0.00001962378
1.673489,0.04210776,0.059494,0.00003140014
1.677644,0.04207395,0.05948814,0.00001433846
1.681811,0.04192292,0.05954902,0.000006980372
1.685978,0.04194843,0.05953714,0.000006004806
1.690133,0.04179958,0.05952993,0.00002010909
1.6943,0.04172037,0.05954939,0.00004177862
1.698467,0.04147002,0.05952279,0.00005972656
1.702622,0.0413286,0.0595114,0.00007197278
1.706789,0.04103796,0.05952735,0.00008679817
1.710956,0.04085362,0.05949907,0.00008186857
1.715111,0.04057929,0.05948272,0.0001649267
1.719278,0.04019975,0.05948277,0.0001270279
1.723444,0.04000451,0.05948714,0.00005201198
1.7276,0.039833,0.05950312,0.00004720211
1.731767,0.03965471,0.05949599,0.00003152007
1.735933,0.03954703,0.05951744,0.00007710211
1.740089,0.03920756,0.05948794,0.0000767659
1.744256,0.03910232,0.05948062,0.0001033315
1.748422,0.03868932,0.05947446,0.00009053641
1.752578,0.03861787,0.05946777,0.00002600299
1.756744,0.03842988,0.0594863,0.0001112532
1.760911,0.03808007,0.05947911,0.0001827709
1.765067,0.03774145,0.05947307,0.0001822707
1.769233,0.03739247,0.05948313,0.000138441
1.7734,0.03714139,0.05947457,0.00005395174
1.777556,0.03701838,0.0594853,0.0001330313
1.781722,0.03655397,0.05947868,0.0002634112
1.785889,0.03619067,0.05948337,0.0001948712
1.790044,0.03584304,0.05947075,0.00009338817
1.794211,0.03569903,0.05946018,0.00009832421
1.798378,0.03533765,0.05948861,0.000146677
1.802533,0.0350822,0.05946212,0.0002023697
1.8067,0.03461336,0.05946985,0.0001433879
1.810867,0.03447152,0.05946404,0.00002787815
1.815022,0.03434675,0.05943476,0.0001239788
1.819189,0.03390463,0.0594487,0.0001685366
1.823356,0.03368496,0.05945432,0.0001441209
1.827511,0.03329325,0.05945699,0.0001919953
1.831678,0.03297953,0.05943403,0.0001757751
1.835844,0.03261711,0.05945528,0.0002461916
1.84,0.03218045,0.05944321,0.0002034663
1.844167,0.03189091,0.05943447,0.0002010257
1.848333,0.03145751,0.05942867,0.0001462943
1.852489,0.03127513,0.05941738,0.0001208336
1.856656,0.03089802,0.05944897,0.0001954036
1.860822,0.03056224,0.0594216,0.0001088129
1.864978,0.03036819,0.0594098,0.0001403456
1.869144,0.02995888,0.05941759,0.0002807839
1.873311,0.02951398,0.05943493,0.0002968664
1.877467,0.02908138,0.05941068,0.0003698509
1.881633,0.02853459,0.05942154,0.0004199786
1.8858,0.02803633,0.05942537,0.0001552386
1.889956,0.02790002,0.05942298,0.0002409708
1.894122,0.02724572,0.05942616,0.0002713995
1.898278,0.027061,0.05941599,0.0002785956
1.902444,0.0263957,0.05941419,0.0007137518
1.906611,0.02569861,0.05939856,0.0005842294
1.910767,0.02516466,0.05941774,0.000480922
1.914933,0.02458171,0.0594053,0.0004782211
1.9191,0.0240502,0.05937521,0.0003367825
1.923267,0.02364599,0.05938612,0.0002696607
1.927422,0.02321419,0.05939918,0.0002235459
1.931589,0.02288517,0.0594182,0.0004313214
1.935744,0.02215652,0.05938565,0.0005204704
1.939911,0.02172337,0.05940056,0.0002521261
1.944078,0.02134693,0.05940339,0.0003169669
1.948233,0.02081759,0.05935841,0.0002135798
1.9524,0.02060427,0.05935356,0.0003546096
1.956567,0.01985729,0.05936928,0.0007096067
1.960722,0.01924758,0.05936373,0.0004551341
1.964889,0.01877097,0.05939231,0.0002819318
1.969056,0.01839176,0.05939283,0.0002101741
1.973211,0.01803264,0.05938477,0.0002088353
1.977378,0.0176567,0.0593553,0.0002981013
1.981544,0.01715214,0.05937733,0.0004955756
1.9857,0.01652345,0.05932,0.0004916388
1.989867,0.01602343,0.05934097,0.000406164
1.994033,0.01549642,0.05936022,0.0004301781
1.998189,0.01496716,0.05935403,0.0006460021
2.002356,0.01420219,0.05933396,0.0005578635
2.006522,0.01376283,0.05937721,0.000477429
2.010678,0.01308937,0.0593426,0.000474385
2.014844,0.01265443,0.05933249,0.0006131393
2.019011,0.01182663,0.05932847,0.0006218851
2.023167,0.01138433,0.05933623,0.0004190125
2.027333,0.01078408,0.05932729,0.0004805381
2.0315,0.01026637,0.05933678,0.000364787
2.035656,0.009811415,0.05934065,0.0004911637
2.039822,0.009138112,0.05936994,0.0005469533
2.043989,0.008618931,0.05936433,0.0004362405
2.048144,0.008074385,0.05937924,0.000331892
2.052311,0.007691114,0.05935547,0.0003386712
2.056478,0.007136246,0.05935185,0.0007987516
2.060633,0.006251886,0.05933159,0.0005074492
2.0648,0.005988938,0.05935264,0.0002509655
2.068967,0.005444052,0.05934364,0.0003818841
2.073122,0.004993661,0.0593476,0.0004276001
2.077289,0.004390954,0.05935678,0.0005361415
2.081456,0.003812812,0.05935492,0.0002367743
2.085611,0.003608589,0.05931103,0.0004672196
2.089778,0.002711947,0.05934743,0.0006183316
2.093944,0.00234114,0.05935347,0.0004315995
2.0981,0.001653943,0.05936119,0.0006354551
2.102267,0.001057385,0.05937175,0.0004851538
2.106433,0.000530945,0.05933434,0.0004753539
2.110589,-0.00005220965,0.05932863,0.0003754309
2.114756,-0.0004558289,0.05934614,0.000469669
2.118922,-0.001157249,0.05935003,0.000725761
2.123078,-0.001827424,0.05938275,0.0005165131
2.127244,-0.002314371,0.05937995,0.0002402455
2.131411,-0.00261789,0.05938738,0.0003925149
2.135567,-0.003323325,0.0593662,0.0003852253
2.139733,-0.003617125,0.05935912,0.0003032477
2.1439,-0.004211348,0.05935452,0.0003666728
2.148056,-0.004592334,0.05936964,0.0004786884
2.152222,-0.005325659,0.05935918,0.0006244614
2.156389,-0.005866761,0.05936702,0.0008050481
2.160544,-0.00677067,0.05937422,0.0005877148
2.164711,-0.00710147,0.05937112,0.000159147
2.168867,-0.007413132,0.05936603,0.0009081932
2.173033,-0.008636315,0.05938055,0.001277658
2.1772,-0.00923606,0.05936981,0.0006880293
2.181367,-0.009974037,0.05938313,0.0008231606
2.185522,-0.01069731,0.05936688,0.0005982416
2.189689,-0.01121972,0.05937341,0.0003221738
2.193856,-0.01161271,0.05936777,0.0004912422
2.198011,-0.01234854,0.05936723,0.0006469579
2.202178,-0.01290816,0.05937029,0.0003835096
2.206344,-0.01334696,0.05939251,0.0003486864
2.2105,-0.0138592,0.05937164,0.0003562893
2.214667,-0.01430823,0.05937946,0.0002480059
2.218822,-0.01466111,0.0593877,0.000483405
2.222989,-0.01542803,0.05938042,0.0004328882
2.227156,-0.01572217,0.05938011,0.0004141547
2.231311,-0.01646449,0.05938832,0.0005229346
2.235478,-0.0168864,0.05941286,0.0004125008
2.239644,-0.01750021,0.05937573,0.0005047848
2.2438,-0.01803004,0.05937441,0.0004803719
2.247967,-0.01861646,0.05936736,0.0008231382
2.252133,-0.01949291,0.05940468,0.0005974962
2.256289,-0.01986041,0.05941705,0.0003859792
2.260456,-0.02049334,0.05942404,0.0003539528
2.264622,-0.02081973,0.05943475,0.0004651756
2.268778,-0.02159173,0.05941033,0.0006128295
2.272944,-0.02208054,0.05943033,0.0002855945
2.277111,-0.02245353,0.0594212,0.0004243132
2.281267,-0.02312927,0.05945912,0.0004823775
2.285433,-0.02357197,0.05944004,0.0004452767
2.2896,-0.02420519,0.05943594,0.0003551814
2.293756,-0.02453183,0.05943826,0.0003071487
2.297922,-0.02509777,0.05943041,0.0007910855
2.302089,-0.02596624,0.05944343,0.0006788349
2.306244,-0.02642446,0.05945828,0.0003320301
2.310411,-0.02689415,0.05945957,0.000336604
2.314578,-0.02735991,0.05943802,0.000217611
2.318733,-0.02764538,0.0594481,0.0001630701
2.3229,-0.02801024,0.05944638,0.000277335
2.327067,-0.02849444,0.05946897,0.0002509624
2.331222,-0.02881687,0.05946484,0.0004798801
2.335389,-0.02961013,0.05946401,0.0003152807
2.339556,-0.02972224,0.05948326,0.00005245728
2.343711,-0.02997899,0.05946004,0.0001203676
2.347878,-0.03028038,0.05945661,0.0007356957
2.352044,-0.03136226,0.05946618,0.0009582781
2.3562,-0.03185683,0.0594804,0.0002218361
2.360367,-0.03212066,0.05944974,0.0003592253
2.364533,-0.03282331,0.05949563,0.0003932281
2.368689,-0.03313049,0.05946669,0.00030127
2.372856,-0.03370693,0.05946911,0.0001316676
2.377022,-0.0337156,0.05945706,0.0000995092
2.381178,-0.03421465,0.05948765,0.0002499744
2.385344,-0.03452063,0.05947589,0.0002031676
2.389511,-0.03494111,0.05946161,0.00009596666
2.393667,-0.03501953,0.05946956,0.00009964819
2.397833,-0.03544943,0.05945202,0.0002799425
2.402,-0.03587275,0.05945844,0.0003503998
2.406156,-0.03640251,0.05947602,0.0002731704
2.410322,-0.03671448,0.05946761,0.0002357179
2.414489,-0.0371855,0.05947521,0.0002925544
2.418644,-0.03758549,0.05948265,0.0002897261
2.422811,-0.03805196,0.05944685,0.0003391241
2.426978,-0.03852388,0.05944447,0.00002804749
2.431133,-0.0383194,0.05948194,0.00003787436
2.4353,-0.03883554,0.05947784,0.0001746937
2.439467,-0.03899344,0.05947611,0.0001039047
2.443622,-0.03935469,0.05947446,0.0002891304
2.447789,-0.0398591,0.05945104,0.000216463
2.451956,-0.04010492,0.05948708,0.0002262497
2.456111,-0.04062486,0.05947325,0.0002301298
2.460278,-0.04087728,0.05946682,0.000117802
2.464444,-0.04117839,0.05947145,0.0002441328
2.4686,-0.04167299,0.05947755,0.0001586097
2.472767,-0.04181972,0.05948254,0.0001006435
2.476933,-0.04218449,0.05948922,0.0003230002
2.481089,-0.04273484,0.05950272,0.0002515719
2.485256,-0.04299226,0.05948003,0.00008875323
2.489411,-0.04321463,0.05949742,0.0001290353
2.493578,-0.0435708,0.05947892,0.0001221831
2.497744,-0.04377813,0.05948129,0.00006480819
2.5019,-0.04398081,0.05948192,0.0001767046
2.506067,-0.04445515,0.05948368,0.00009709456
2.510233,-0.04448328,0.05947432,0.00005420107
2.514389,-0.04483005,0.0594904,0.000198647
2.518556,-0.04520111,0.05947651,0.0001223022
2.522722,-0.04539406,0.05949044,0.00003687638
2.526878,-0.04551026,0.0594856,0.00003096423
2.531044,-0.04567727,0.05948002,0.000449484
2.535211,-0.04659145,0.05949585,0.0003527335
2.539367,-0.04663364,0.05949879,0.00000466913
2.543533,-0.0467015,0.0594958,0.00001891673
2.5477,-0.04641183,0.05949879,0.000001211339
2.551856,-0.04675577,0.05948175,0.0001019402
2.556022,-0.04692605,0.0594974,0.00007842496
2.560189,-0.0472071,0.05949819,0.00009404995
2.564344,-0.04741997,0.05949408,0.00007981799
2.568511,-0.04766208,0.05949165,0.00002410716
2.572678,-0.04766991,0.0594789,0.0000002353925
2.576833,-0.04764987,0.05947017,0.0000001837201
2.581,-0.04769078,0.05947249,0.00000006217554
2.585167,-0.04765797,0.05947998,0.000001238095
2.589322,-0.04774743,0.05947382,0.00001341403
2.593489,-0.04784441,0.05947395,0.0001287763
2.597656,-0.04832594,0.05948992,0.0001482082
2.601811,-0.04846439,0.05948205,0.000009713776
2.605978,-0.04848392,0.0594744,0.0000004181624
2.610144,-0.04843585,0.05946553,0.000003245728
2.6143,-0.04856876,0.05950935,0.00009128883
