t,x,y,z,abs
21396482520,-676081001.8,116727002,82618996.5,691040239.4
21401450830,-644800007.3,126892998.8,73375001.55,661250915.7
21406419140,-610912978.6,120323002.3,83314001.56,628198627.2
21411387460,-588629007.3,120961003,93267999.59,608123829.7
21416355850,-558947026.7,116881996.4,91279000.04,578286292.1
21421324160,-529000997.5,110334001.5,115658998.5,552623426.2
21426292480,-510809004.3,118222996.6,120916999.9,538073820.8
21431261020,-487506002.2,128524005.4,114232003.7,516942427
21436229330,-459300011.4,114854998.9,124353997.4,489501877.3
21441197620,-428535014.4,120361000.3,117757998.4,460430206.6
21446165930,-400052994.5,128338992.6,113604001.7,435223120.5
21451134310,-373899012.8,117238998.4,121469996.9,410244335.3
21456102600,-359649002.6,115690000.4,131784007,400123238.1
21461070910,-321343988.2,116612002.3,134963005.8,367525959.3
21466039210,-294892013.1,112721003.6,133405998.3,342730921.3
21471007750,-268321991,118487000.5,134290993.2,322598715.1
21475976060,-244029998.8,112311996.5,135229006.4,300751573.6
21480944370,-209992006.4,103721000.3,155371993.8,281060749.8
21485912670,-194986999,114316999.9,132471993.6,261986899.2
21490880970,-155827999.1,115479998.3,135951995.8,236856371
21495849370,-138043001.3,111838996.4,141882002.4,227363880
21500817680,-115400999.8,124940998.9,155055999.8,230152138.8
21505785980,-97428001.46,119034998.1,146733000.9,212584382.8
21510754300,-76994001.87,110779002.3,148047998.5,200295465.6
21515722610,-44525999.58,119327001.3,154210001.2,200005555.8
21520691140,-28803000.23,123237997.3,150855004.8,196912288.3
21525659460,-8225999.773,124805003.4,169107005,210335767.5
21530627760,9968000.464,114454999.6,165874004.4,201775849.1
21535596070,33016998.32,108998000.6,162700995.8,198600856.9
21540564460,58412998.91,110783003.3,161985993.4,204754522.1
21545532770,76644003.39,117409996.7,168515995.1,219219185.3
21550501070,99774003.03,116862997.4,158350005.7,220650257.6
21555469410,127747997.6,114141002.3,157815992.8,232924036.8
21560437950,129452005,109089002,152556002.1,227884983.6
21565406260,147973001,108838997.8,154543995.9,240053708.8
21570374570,190433993.9,115941003,156591996.6,272449033
21575342950,194648996,108797997.2,168276995.4,279360668.4
21580311190,215672001.2,113696001.5,168054997.9,296114294.1
21585279570,241383001.2,123502001.2,177472993.7,324060428.1
21590247880,259911000.7,126248002.1,165404006.8,332942595.4
21595216170,278385996.8,121831998.2,179737001.7,353054087.6
21600184480,299198985.1,127114996.3,179766997.7,371476013.3
21605153020,291287004.9,120499998.3,184648007.2,365326231.5
21610121330,331142991.8,128426000.5,168038994.1,392919867.3
21615089630,344606012.1,134027004.2,151491999.6,399582741.6
21620057940,362852990.6,125389993.2,175705999.1,422205567.6
21625026320,385771006.3,126398995.5,164069995.3,437852645
21629994610,401497006.4,125085994.6,157281994.8,448981044.3
21634962920,417115002.9,119108997.3,150551006.2,459170430.6
21639931210,449467003.3,132296994.3,170221999.3,498496349.9
21644899750,457821011.5,136031001.8,151641994.7,501098599.7
21649868060,487697988.7,118283003.6,154670000.1,525131417.9
21654836370,493622005,129330992.7,152972996.2,532719369.9
21659804680,508949995,118946999.3,151326000.7,544130540
21664772990,533733010.3,132513999.9,164104998.1,573900110.5
21669741390,551208972.9,117464996.9,160175994,585905885.3
21674709700,568561017.5,128859996.8,149116993,601749455.3
21679678010,588127970.7,125945001.8,150080993.8,619903991
21684646310,612357020.4,130265995.9,158280000.1,645757623.7
21689614620,626883983.6,134588003.2,168927997.4,663049114.2
21694583150,641286015.5,126989007,174836993.2,676714072.4
21699551470,665183007.7,136141002.2,176014006.1,701415523.5
21704519780,679327011.1,126190006.7,170055002,711567150.4
21709488080,705309987.1,140220001.3,168932005.8,738689277.8
21714456460,736003994.9,137484997.5,155892998,764791888
21719424770,756886005.4,134839996.7,162043005.2,785694715.2
21724393090,772799015,127391994,144298002.1,796410039.6
21729361620,795719027.5,127275005,121799998,814986464.4
21734329930,811267018.3,110422000.3,118495002.4,827277618.9
21739298240,838602006.4,127116993.1,112834997.5,855654014.1
21744266550,865704000,127085000.3,114393003.3,882428338.2
21749234930,885389983.7,115215003.5,108796000.5,899458998.5
21754203150,902549028.4,120021998.9,124788999.6,919006160.6
21759171530,931343019,112887002.5,104889996.3,944004875.9
21764139820,940807998.2,110515996.8,111363001.2,953800394.7
21769108360,971378982.1,105618000,175312995.9,992706872.8
21774076440,987043976.8,98040997.98,155474007.1,1004011960
21779044990,1026160002,102306999.3,111699998.4,1037279114
21784013300,1048236012,97021996.97,79908996.82,1055744976
21788981600,1082049012,98991997.54,43345998.97,1087432001
21793949940,1113441944,101242996.8,13989999.89,1118122904
21798918320,1130553961,96542000.77,22979000.58,1134901163
21803886640,1154932976,94474002.72,63133999.71,1160509120
21808854940,1191357970,87686002.25,108119003.5,1199463366
21813823260,1206220984,75988002.12,141179993.7,1216829910
21818791800,1223356009,64259998.5,183845996.9,1238760922
21823760110,1237722993,73856003.58,188213005.7,1254128005
21828728430,1261234045,71296997.37,163846999.4,1273829038
21833696740,1262671947,73297999.8,141863003.4,1272728626
21838665050,1285076022,63309997.32,91117002.07,1289856909
21843633420,1314082980,55815000.09,45122001.32,1316041560
21848601720,1340109944,53284998.98,-920000.0204,1341169192
21853570030,1363319993,53296998.14,-15866000.21,1364453628
21858538570,1379027963,53495999.43,-38012001.66,1380588590
21863506650,1408879995,37080999.46,-26646999.64,1409619773
21868475180,1452877045,44652000.07,-919000.0128,1453563329
21873443480,1475265026,25838999.08,12856000.1,1475547298
21878411780,1485625982,21335000.17,31438998.88,1486111756
21883380070,1503059983,14334999.96,50037998.71,1503960972
21888348450,1529904962,11958000.25,51885001.36,1530831225
21893316760,1539783955,9494000.115,36972999.57,1540257045
21898285080,1551743984,16658000.65,36405000.84,1552260354
21903253380,1567976952,19099999.22,19027000.29,1568208710
21908221920,1590872049,101999.9982,8777000.01,1590896264
21913190220,1594051003,10003999.81,15223000.2,1594155081
21918158530,1606289983,-1525999.978,26397999.38,1606507607
21923126840,1627643943,-3351999.912,18365999.68,1627751010
21928095220,1643635035,-9906000.458,33530000.6,1644006848
21933063530,1644811988,-18921999.26,34272000.19,1645277815
21938031840,1674435973,3120000.008,27798000.72,1674669607
21943000370,1689409018,-15583000.15,11711999.77,1689521479
21947968450,1685055971,-24762000.89,-9181000.292,1685262909
21952936980,1699573040,-24389000.61,-32504998.15,1700058798
21957905290,1697201014,-26277000.08,-58242999.02,1698403370
21962873600,1699319959,-32912999.39,-86416997.02,1701834153
21967841900,1698760033,-32133001.83,-85905998.95,1701234263
21972810280,1697813988,-40775999.43,-90242996.81,1700699508
21977778590,1713186979,-42100999.5,-82673996.69,1715697266
21982746900,1704156995,-40943998.84,-77569000.42,1706412735
21987715220,1713757038,-44486999.51,-58175001.29,1715321139
21992683760,1715628982,-48030000.18,-43648000.81,1716856089
21997652070,1707561970,-49137998.37,-36357000.47,1708655686
22002620360,1722944975,-45586999.51,-31527001.41,1723836278
22007588670,1725955009,-41960999.37,-50700001.42,1727209284
22012557050,1728618979,-55087000.13,-55555999.28,1730388576
22017525350,1726264954,-53819999.1,-55656999.35,1728000285
22022493650,1723577976,-69199003.28,-79751998.19,1726809174
22027461960,1711115003,-53463999.18,-75144000.35,1713598428
22032430490,1712723017,-66348999.74,-82551002.5,1715994461
22037398570,1716423988,-64791001.38,-82822002.47,1719642017
22042367100,1695857048,-67933999,-71171000.6,1698708765
22047335400,1670238972,-59154998.51,-26034999.64,1671488964
22052303790,1693971038,-74478000.4,-9759999.812,1695635606
22057272030,1673966050,-75704999.27,-41453998.54,1676189732
22062240420,1677289009,-67394003.27,-94780996.44,1681316094
22067208720,1682538986,-56584000.59,-136206999.4,1688991278
22072177040,1670717955,-57576999.07,-177678003.9,1681125536
22077145340,1677888036,-51178999.25,-176076993.3,1687877560
22082113880,1658745050,-49353998.15,-164896994.8,1667651636
22087082190,1658720970,-59264000.51,-132176995.3,1665034005
22092050500,1658714056,-59532999.99,-92269003.39,1662344750
22097018810,1627586961,-67031003.53,-52352998.41,1629807751
22101987190,1605756044,-67487001.42,-31624000.52,1607484696
22106955500,1593191981,-53805999.46,-13323999.94,1594155985
22111923830,1570616007,-64200997.35,-9442999.959,1571955972
22116892130,1564105034,-65123997.63,-51139999.18,1566295308
22121860670,1554618001,-68497002.12,-76151996.85,1557988477
22126828980,1532461047,-59813998.64,-103652000.4,1537126642
22131797290,1516921997,-51052998.75,-124039001.8,1522840907
22136765600,1517578006,-51835000.51,-142100006.3,1525097467
22141733910,1508332968,-66820003.09,-133862003.7,1515734901
22146702290,1484490037,-65066002.31,-120857998.7,1490822226
22151670610,1477280021,-63440002.5,-100672997.5,1482064758
22156638920,1465167046,-57117998.6,-82884997.13,1468620734
22161607230,1457821012,-55750999.6,-62689997.26,1460232965
22166575540,1445520997,-61843000.35,-52080001.68,1447780314
22171544070,1416345954,-63211999.83,-51047001.03,1418674527
22176512380,1413210034,-62334999.44,-57220999.15,1415740971
22181480780,1393015027,-54315999.15,-56239001.45,1395207482
22186449010,1377092957,-53502000.87,-62490001.32,1379547925
22191417400,1353492975,-59831000.86,-56818000.97,1356005630
22196385700,1331835032,-54134998.47,-55978000.16,1334109698
22201354010,1324000001,-62876001,-40819998.83,1326120532
22206322320,1313133001,-71647003.29,-32905001.19,1315497743
22211290860,1290053010,-70811003.45,-34577000.89,1292457557
22216259180,1278566003,-62991000.71,-45846000.31,1280937448
22221227480,1278741002,-62437001.62,-42764998.97,1280978444
22226195790,1254784942,-73910996.32,-46867001.8,1257833296
22231164180,1254616976,-66388003.53,-65324999.39,1258069346
22236132480,1235193968,-58961998.67,-83772003.65,1239434711
22241100790,1215572000,-77863998.71,-73486998.68,1220278012
22246069100,1195799947,-68135000.77,-70376001.3,1199805264
22251037640,1180498004,-82299001.51,-69670997.56,1185412464
22256005950,1167317986,-72572000.32,-49814999.1,1170632099
22260974250,1148937941,-86788997.05,-20400999.11,1152391827
22265942560,1137359977,-79594999.55,-570999.9823,1140141836
22270910870,1122913003,-91660998.76,7265999.913,1126671268
22275879180,1108093977,-87094001.47,17494000.49,1111649075
22280847560,1085741043,-85046999.16,32508000.73,1089551915
22285815880,1074975014,-90296998.62,23576999.08,1079018398
22290784190,1054430008,-88482998.31,17055999.49,1058273495
22295752490,1050614953,-77270001.17,10788000.19,1053507861
22300721020,1036964059,-101983003.3,23677000.78,1042235862
22305689340,1020766020,-109892003.2,19819000.74,1026855546
22310657640,1018671989,-108282998.2,27938000.86,1024791863
22315625990,999611973.8,-101897001.3,16913000.49,1004934399
22320594370,992314994.3,-102704003.5,22660000.25,997873056
22325562650,975134015.1,-129894003.3,35592999.31,984391010.2
22330530960,945676028.7,-118882998.8,34168999.64,953731534.2
22335499270,939743995.7,-115053996.4,27955999.6,947173551.9
22340467810,916693985.5,-125643998.4,24142999.2,925579365.4
22345435890,922010004.5,-105106003.6,22732000.8,928259912
22350404430,905414998.5,-122923001.6,26119999.59,914094436.2
22355372750,890905976.3,-123925000.4,34311000.26,900137827.8
22360341060,883373022.1,-124968998.1,35342998.8,892868564.9
22365309440,863611996.2,-135631993.4,48369999.97,875534907.6
22370277740,848383009.4,-134316995.7,73389999.57,862079392
22375246050,835394978.5,-144958004.4,64925000.07,850360422.9
22380214360,812678992.7,-131798997.5,106770999.7,830191645
22385182660,799386024.5,-145015999.7,105555996.3,819261694.8
22390151200,788332998.8,-136827006.9,123529002.1,809598642
22395119510,772235989.6,-135907992.7,131956994.5,795130212.3
22400087810,748701989.7,-144605994.2,121261999,772120479.8
22405056110,727307021.6,-150947004.6,129754006.9,754053449.2
22410024500,712890982.6,-152477994.6,102370999.8,736167721.1
22414992800,690985977.6,-158729001.9,122905001,719556916.9
22419961110,668826997.3,-152995005.2,112352997.1,695241123.5
22424929420,665561974,-156921997.7,116207003.6,693614678.6
22429897950,635708987.7,-153652995.8,115313999.4,664102762.1
22434866030,624858021.7,-143236994.7,121650002.9,652505254.5
22439834570,597149014.5,-142434001,120855003.6,625683883.5
22444802880,583550989.6,-158372998.2,132076993.6,618916873.5
22449771260,557884991.2,-150407001.4,128985002.6,592026232.8
22454739570,539354026.3,-166418999.4,135525003.1,580486929.7
22459707880,523118972.8,-156136006.1,132541000.8,561782012
22464676190,511467993.3,-152971997.9,143974006.2,552927169.4
22469644500,466259002.7,-157030999.7,153069004.4,515253639
22474612810,447237014.8,-158737003.8,164612993.6,502310483.1
22479581340,427960991.9,-153252005.6,185789004,491074680.4
22484549670,406246006.5,-162174001.3,178292006.3,472360311.6
22489517980,374653011.6,-154330998.7,185218006.4,445520646.1
22494486280,352488994.6,-168183997.3,206568002.7,441819746
22499454640,330228000.9,-155800998.2,213616997,423032747
22504422940,310211986.3,-160173997.3,208755001.4,406774921.1
22509391250,290100008.2,-157465994.4,199168995,385515035.7
22514359550,260421007.9,-161938995.1,199221998.5,365694878.5
22519328090,235433995.7,-159281000.5,201731994.7,348561904.4
22524296400,205567002.3,-161516994.2,192338004.7,324560379.5
22529264710,180497005.6,-154230997,204557001.6,313384646
22534233020,155435994.3,-146948993.2,190503001.2,286436290.3
22539201390,127939000.7,-132595002.7,195666998.6,268766435.7
22544169620,102794997.4,-146923005.6,210473001,276499665.8
22549138030,56014001.37,-139761000.9,203796997.7,253384928.5
22554106340,35526998.34,-137549996.4,223525002.6,264850138.6
22559074650,7817000.151,-142527997.5,226559996.6,267777459.1
22564043170,-12806000.19,-128517001.9,227271005.5,261405285.6
22569011480,-55013000.97,-133616998.8,218470007.2,261933344
22573979790,-66088996.83,-134040996.4,228889003.4,273358592.5
22578948070,-103589996.7,-127342999,222619995.5,276598606.6
22583916380,-129057005,-132626995.4,230779007.1,295811731.6
22588884760,-164086997.5,-133129999,227033004.2,310148552.1
22593853080,-187135994.4,-124118998.6,220960006.1,315037665.3
22598821390,-229321003,-124692998.8,231710001.8,349035802.3
22603789700,-257128000.3,-120591998.1,244921997.2,375025363.4
22608758240,-289710998.5,-118942000,239046007.4,393983065.2
22613726550,-312601000.1,-117403000.6,240411996.8,411461757.7
22618694860,-337821990.3,-106403000.7,239447996,427528523.5
22623663170,-372552007.4,-114666000,243331998.6,459514691.1
22628631470,-397745013.2,-118243001.4,228132993,473526309.1
22633599790,-444415003.1,-112250000.2,229753002.5,512729168
22638568170,-459847986.7,-108760997.7,221854001.3,522023297.7
22643536480,-494367003.4,-107716001.6,211621001.4,548438619.4
22648504790,-516851007.9,-97098000.35,213418006.9,567547559
22653473090,-541665017.6,-98604001.1,215274006.1,591157033.3
22658441630,-583118021.5,-102448999.9,207607999.4,627394219
22663409940,-598120987.4,-96813000.74,223939001.6,645964510.7
22668378250,-634500026.7,-91229997.58,218769997.4,677328213
22673346560,-654109001.2,-95317997.04,228027999.4,699243072.5
22678314960,-680730998.5,-99506996.57,234938994.1,726975010.3
22683283270,-704842984.7,-96546001.73,241900995.4,751425881.3
22688251580,-736019015.3,-84003999.83,220182001.6,772826485.5
22693219890,-767026007.2,-88311001.66,210477992.9,800267901.5
22698188420,-788393020.6,-73449999.09,217585995.8,821159012
22703156730,-809593975.5,-80115996.3,210371002.6,840307644.1
22708125010,-847483992.6,-67616000.77,207994997.5,875250227.2
22713093320,-858874976.6,-74248000.98,210447996.9,887393571.4
22718061620,-891695976.3,-80954000.35,210549995.3,919786151.7
22723030010,-910037994.4,-75730003.42,198725998.4,934556690.1
22727998320,-933000981.8,-56113999.34,196517005.6,955122267.8
22732966620,-958139002.3,-70093996.82,182367995.4,977855614
22737934930,-983108997.3,-62564000.49,194588005.5,1004132485
22742903240,-1003023028,-69513998.93,182888999.6,1021927482
22747871790,-1037081957,-59673000.13,180794000.6,1054412786
22752840100,-1051823974,-52301000.8,173941001.3,1067391464
22757808410,-1066349030,-66451996.56,174292996.5,1082540609
22762776710,-1087839961,-59179000.56,157909005.9,1100832952
22767745100,-1116294980,-63795000.31,163093000.7,1129948499
22772713410,-1137403011,-49277998.51,144358992.6,1147585923
22777681690,-1143931985,-44364001.6,151981994.5,1154836386
22782650000,-1171841979,-41809998.45,152444005,1182455443
22787618540,-1197191954,-46470001.34,164901003.2,1209388430
22792586850,-1195894003,-46305999.16,160596996.5,1207517332
22797555160,-1215978026,-46209000.05,149132996.8,1225960229
22802523490,-1228667974,-29420999.81,156834006.3,1238986478
22807491800,-1253057957,-31778998.67,142992004.8,1261590608
22812460180,-1267658949,-29362000.52,150703996.4,1276923268
22817428490,-1282147050,-34155000,144075006.2,1290668520
22822396800,-1301208973,-36529999.23,123085998,1307527971
22827365100,-1312772989,-31699001.79,109272003.2,1317694243
22832333410,-1316841960,-29239000.75,88261000.81,1320120324
22837301950,-1334908009,-21812999.62,86379997.43,1337877686
22842270260,-1340638041,-21562999.11,94051003.46,1344105990
22847238560,-1360260963,-28527999.3,96890002.49,1364005648
22852206870,-1374627948,-28234999.63,94894997.78,1378188765
22857175260,-1379052043,-16077000.65,109627999.4,1383496045
22862143570,-1397577047,-20711999.39,114771999.4,1402434741
22867111880,-1415784001,-13470999.9,129466995.6,1421755081
22872080180,-1440958023,-13559999.88,98664000.63,1444395542
22877048720,-1444375992,-13640999.79,84610998.63,1446916412
22882017030,-1461992979,3073999.891,63372001.05,1463369034
22886985320,-1481737018,-13787000.44,51688998.94,1482702406
22891953630,-1479727030,-11439000.26,35202998.67,1480189915
22896922000,-1479851961,5268999.841,23483999.07,1480047664
22901890230,-1486793995,-4265999.887,35661000.76,1487227719
22906858610,-1505339980,-11409999.8,50186999.14,1506219565
22911826940,-1501924992,12493000.37,43110001.83,1502595497
22916795250,-1517196059,7612000.22,47940999.27,1517972386
22921763560,-1541622043,-6916999.817,47922000.29,1542382211
22926732120,-1541694999,4821000.155,38267001.51,1542177381
22931700440,-1536682963,16448000.45,56395001.71,1537805405
22936668780,-1545714021,20865000.78,33767998.22,1546223612
22941637090,-1552036047,13255000.11,18270999.19,1552200185
22946605470,-1553267002,29613999.65,19478000.7,1553671381
22951573780,-1566233993,26805000.38,11070000.01,1566502465
22956542090,-1562157035,26342999.19,19370000.81,1562499201
22961510400,-1574506044,30753999.95,6060000.043,1574818026
22966478920,-1574635983,25498000.9,14258000.07,1574906955
22971447230,-1579190969,20201999.69,10416000.15,1579354530
22976415560,-1583335996,17276000.23,6498999.894,1583443580
22981383860,-1575191021,30953999.61,-14232999.65,1575559418
22986352250,-1580994964,42178999.63,-23073000.83,1581725800
22991320460,-1586331010,41281998.16,-31998001.04,1587190646
22996288840,-1593641043,35565998.41,-50579998.64,1594840133
23001257150,-1588597059,44151000.68,-50080999.73,1589999382
23006225460,-1590332985,43129999.19,-59234000.74,1592020058
23011193770,-1584558010,44512998.31,-56480001.66,1586188981
23016162290,-1602267027,45954000.2,-53816001.86,1603829030
23021130600,-1602967024,44913001.36,-39227999.75,1604075838
23026098910,-1591385007,48664998.26,-36669000.98,1592551141
23031067210,-1598739982,47550000.25,-31757000.83,1599762182
23036035590,-1608155966,46356998.38,18582999.71,1608931294
23041003900,-1619938016,44861998.41,6676999.852,1620572848
23045972210,-1598132014,50356000.66,-36357998.85,1599338478
23050940520,-1595196009,55810000.75,-77054001.39,1598030782
23055908820,-1589490056,61324000.36,-122611999.5,1595391166
23060877360,-1580912948,71702003.48,-134745001.8,1588264191
23065845670,-1581207991,77515996.99,-139838993.5,1589271023
23070813970,-1571197987,71586996.32,-128319993.6,1578053811
23075782280,-1582044959,63360996.54,-92996999.62,1586042027
23080750660,-1580317974,62293000.52,-55392999.2,1582514993
23085718960,-1597290993,75499996.54,-39418999.11,1599560134
23090687270,-1582834959,78905001.28,-13918000.27,1584861577
23095655580,-1599153996,77352002.26,-12415999.55,1601071826
23100623890,-1598523021,92413000.76,-34885998.82,1601572054
23105592200,-1604910970,83466000.85,-66955000.16,1608474049
23110560740,-1592095017,81747002.9,-96637003.12,1597118602
23115529050,-1586287022,92073999.35,-119167998.4,1593419326
23120497350,-1585028052,85755996.41,-127376005.1,1592448638
23125465640,-1578655005,91605000.2,-142830997.7,1587748026
23130434030,-1559970021,95097996.29,-146375000.5,1569705621
23135402340,-1555112004,81909000.87,-123681001.4,1562171380
23140370640,-1552054048,97488999.37,-101092003.3,1558395157
23145338950,-1548450947,96257001.16,-78594997.53,1553429406
23150307490,-1539535999,106940001.2,-70548996.33,1544857410
23155275760,-1539541960,103156000.4,-76976999.64,1544912963
23160244070,-1539198995,94498999.42,-81060998.14,1544226179
23165212380,-1526581049,102720998.2,-94769001.01,1532965253
23170180760,-1535187006,108552001.4,-91764003.04,1541753324
23175149070,-1519652009,126543000.3,-76817996.8,1526845233
23180117380,-1523116946,111051999,-90617999.43,1529846201
23185085680,-1504945993,119664996.9,-82878001.03,1511969218
23190053990,-1496032000,114046998.3,-72789996.86,1502137426
23195022300,-1494112968,120420999.8,-53144998.85,1499899720
23199990810,-1463155031,124407000.8,-57480998.34,1469559054
23204959120,-1450991035,123585999,-54680000.99,1457270868
23209927500,-1450350046,110781997.4,-68699002.27,1456196230
23214895760,-1430112958,114701002.8,-75590997.93,1436695302
23219864140,-1414209962,121023997.7,-82540996.37,1421776931
23224832450,-1409844041,120200999.1,-103909000.8,1418769037
23229800990,-1400264978,121840000.2,-106175996.4,1409560335
23234769070,-1387879968,118886999.8,-96523001.79,1396302837
23239737600,-1372846007,132740005.9,-108438998.5,1383504639
23244705910,-1362331033,127630993.7,-82074001.43,1370755870
23249674210,-1351652980,127389997.2,-72471998.63,1359575735
23254642520,-1338314056,117651000.6,-41342001.41,1344111391
23259610900,-1317558050,134267002.3,-19798999.65,1324529669
23264579210,-1282338977,129351005,-31762998.55,1289237690
23269547510,-1275622964,131649002.4,-5427999.888,1282409790
23274515810,-1244601965,121964000.2,-19819000.74,1250720617
23279484350,-1230131030,133824005.7,-15060000.12,1237480513
23284452660,-1212911963,131387993.7,-27084000.41,1220308067
23289420970,-1190562963,138532996.2,-39124999.2,1199234058
23294389280,-1170261025,136223003.3,-34430000.93,1178665771
23299357660,-1166326046,141211003.1,-44126000.26,1175671764
23304325970,-1138170958,134298995.1,-32281000.17,1146521440
23309294200,-1119894981,139642998.6,-27222000.06,1128895909
23314262590,-1098868966,135571003,-12617000.38,1107272184
23319230900,-1091956973,133913993.8,-9987999.685,1100183052
23324199200,-1063246965,120292998.9,-2576000.057,1070033248
23329167510,-1058325052,128223002,-9519999.847,1066106789
23334136030,-1026762009,133809000.3,283000.0012,1035444422
23339104340,-1002133965,120306000.1,506000.0112,1009329616
23344072650,-982089996.3,123561002.3,-1657000.044,989833737.5
23349040950,-959299027.9,136452004.3,8135000.244,968989139.6
23354009340,-931414008.1,137421995.4,20317999.65,941716348.2
23358977650,-917585015.3,145572006.7,18132999.54,929237469.7
23363945940,-896212995.1,134715005.8,30300000.68,906787712.4
23368914250,-869746983.1,145402997.7,35286001.86,882523058.2
23373882790,-845417022.7,134536996.5,40282998.23,857002255.3
23378851100,-842374026.8,150105997.9,47680001.71,856970941.3
23383819410,-817476987.8,153751999.1,57475999,833793615.6
23388787710,-787687003.6,143074005.8,57723999.02,802653752.8
23393756100,-774396002.3,134835004.8,57985998.69,788182734.5
23398724330,-753714978.7,131482005.1,65447002.65,767891331.5
23403692710,-718517005.4,130515992.6,58572001.76,732619813.3
23408661020,-697475016.1,131983995.4,73267996.31,713624111.4
23413629330,-673880994.3,119130000.5,76021999.12,688539683.6
23418597650,-640504002.6,134992003.4,76410003.01,659019504.2
23423566180,-623620986.9,126899004,84003001.45,641921332.3
23428534490,-594510018.8,142792001.4,79648002.98,616583751.4
23433502780,-574813008.3,137273997.1,87292999.03,597389498.1
23438471090,-540495991.7,134147003.3,92574000.36,564536341.7
23443439470,-525166988.4,126214996,93103997.41,548086622
23448407780,-495317995.5,118381001.1,91274999.08,517382937.1
23453376090,-479568004.6,132081002,101448997.9,507664024
23458344400,-449295997.6,126772999.8,104475997.4,478386372.1
23463312930,-440405011.2,128689006,107545003.3,471257214.1
23468281240,-412252992.4,130695000.3,103473998.6,444680313.5
23473249550,-374422997.2,123173996.8,113816000.5,410266372.4
23478217850,-367603004,125321000.8,114624001.1,404939481.2
23483186150,-329501986.5,117937997,127449005.8,372456949.6
23488154460,-298480987.5,129651993.5,130751997.2,350708745.4
23493122850,-279316008.1,129436999.6,138891995,337731188.2
23498091160,-252811014.7,114905998.1,139898002.1,310947340.5
23503059470,-230984002.4,107656002,140950992.7,291222606.4
23508027780,-208948999.6,126739993.7,132477998.7,277980450
23512996080,-177229002.1,117142997.7,148000001.9,258914274.7
23517964620,-166942998.8,129191994.7,134844005.1,250486410.9
23522932940,-137454003.1,107780002.1,148081004.6,228993702.4
23527901240,-122217997.9,112754002.2,135038003.3,214210098.7
23532869550,-94908997.42,127358004.5,145992994.3,215735332
23537837930,-74726000.43,110946998,149820998.3,200847063.8
23542806240,-61723001.3,120927996.9,146528005.6,199759269.5
23547774540,-19996000.45,116653002.8,150474995.4,191443170
23552742850,292000.0115,119667001.1,161662995.8,201134782.2
23557711390,6273999.81,110822998,160934999.6,195502363.3
23562679700,31353998.93,116350002.6,167455002.7,206304566.8
23567648000,73288001.12,121990002.7,159667998.6,213884458.6
23572616300,76972000.3,103750996.3,166306003.9,210586431.2
23577584680,99912002.68,114249996.8,158643007.3,219551984.3
23582552910,129978001.1,108156003.1,163009002.8,234870042.3
23587521310,162479996.7,111649997.5,172227993.6,261778442.7
23592489620,171042993.7,103235997.3,179114997.4,268319882
23597457930,189230993.4,99674999.71,174094006.4,275775628.9
23602426240,221722006.8,110489003.4,159560993.3,294666215.8
23607394770,242291003.5,109343998.1,169035002.6,315014082.8
23612363080,262852996.6,113154999.9,152230992.9,324145071
23617331390,283356010.9,109847001.7,152250006.8,339907424.6
23622299690,296669006.3,108997002.2,154724001.9,351898227.6
23627268070,324232995.5,108211003.2,164443001.2,379312743.3
23632236380,335032999.5,112328998.7,157462000.8,386858108.9
23637204720,372103989.1,104539997.9,172089994,423089772.9
23642173020,390008986,104099996.4,177196994.4,440843048.3
23647141560,412589997.1,118035003.5,184761002.7,467225208.9
23652109870,435158997.8,105594001.7,187602996.8,485498023.6
23657078180,452821999.8,107578001.9,188107997.2,502001403
23662046480,472918003.8,109673999.2,183884993.2,519127648.2
23667014790,492897987.4,97415998.58,177325993.8,532806541.6
23671983100,515100002.3,90107999.74,178001001.5,552387382.6
23676951480,537288010.1,104351997.4,176342994,575034430.9
23681919790,564091980.5,94818003.48,146004006.3,590345141.5
23686888100,583647012.7,106885999.4,161210998.9,614863756
23691856410,603080987.9,87938003.24,154921993.6,628840675
23696824720,629577994.3,83360999.82,167840004,656877290.1
23701793270,660688996.3,88413000.11,142501995,681640394.2
23706761580,672474980.4,88675998.15,145944997.7,693819842.8
23711729880,700950980.2,93781001.87,151833996.2,723312322.1
23716698200,738874971.9,91647997.5,152989000.1,760092898
23721666580,745507001.9,87171003.22,154189005.5,766259566.4
23726634880,756807029.2,77849000.69,143471002.6,774210097.5
23731603190,777562975.9,82887999.71,132801994.7,793165160.5
23736571500,812456011.8,92763997.61,143717005.8,830267732.8
23741540040,832912981.5,66771000.62,133135005.8,846124890.9
23746508350,855587005.6,74337996.54,139353007.1,870042828
23751476660,866070985.8,72324000.3,131243005.4,878939383.5
23756444960,890742003.9,68005003.04,137536004.2,903859585.6
23761413350,910350024.7,70910997.69,141460999.8,924000406.7
23766381660,939409971.2,66676996.65,140639007.1,952216491.3
23771349960,961062014.1,69559000.43,154214993.1,975838569.4
23776318270,987226009.4,60516998.17,143876001.2,999488771.5
23781286600,1015504956,61085999.01,147921994.3,1028038293
23786254910,1029194951,47224998.47,195096001,1048587096
23791223220,1047042012,49911998.21,194381997,1066101563
23796191720,1076375961,47642000.02,138606995.3,1086308828
23801160030,1093310952,42968001.22,75652003.29,1096767210
23806128350,1117205977,48066999.76,31860001.39,1118693297
