t,x,y,K
1.665162,-0.1390445,0.01627646,0.01317898
1.669325,-0.1419684,0.01651778,0.01328907
1.673488,-0.1449743,0.01691261,0.01294964
1.677651,-0.1478195,0.01716782,0.01287554
1.681814,-0.1507993,0.01764087,0.01312688
1.685977,-0.1536852,0.01802037,0.01224679
1.69014,-0.1564699,0.01842901,0.01183852
1.694303,-0.1592696,0.01872697,0.01151806
1.698466,-0.1619853,0.01906758,0.01097431
1.702629,-0.1646441,0.01942458,0.01097408
1.706791,-0.16736,0.01976296,0.01131333
1.710954,-0.170094,0.02018478,0.01071738
1.715117,-0.172664,0.02050567,0.01067177
1.71928,-0.1753892,0.02090741,0.01022633
1.723443,-0.1778326,0.0213153,0.009450526
1.727606,-0.1803602,0.02167091,0.009412185
1.731769,-0.1827975,0.02205064,0.009449973
1.735932,-0.1853285,0.02245054,0.009214228
1.740095,-0.1876994,0.0228459,0.008453891
1.744258,-0.1900178,0.02324841,0.008705368
1.748421,-0.1924742,0.02355336,0.00855077
1.752583,-0.1947648,0.02384162,0.008268917
1.756746,-0.1971403,0.02415202,0.008098989
1.760909,-0.1993675,0.02454221,0.007644596
1.765072,-0.2015951,0.02493652,0.007530945
1.769235,-0.2038103,0.02518843,0.007209494
1.773398,-0.2059566,0.02545895,0.006863601
1.777561,-0.2080409,0.02587579,0.006399591
1.781724,-0.2100456,0.02609777,0.006092334
1.785887,-0.2120331,0.02648197,0.006165954
1.79005,-0.2140521,0.02676893,0.005897139
1.794213,-0.2159711,0.02700676,0.005653193
1.798375,-0.2178839,0.02743804,0.005088158
1.802538,-0.2196024,0.02766361,0.00499599
1.806701,-0.2214961,0.02800676,0.004912381
1.810864,-0.2231794,0.02825776,0.004294409
1.815027,-0.2248445,0.02853763,0.004629338
1.81919,-0.2266369,0.02891761,0.004551823
1.823353,-0.2282753,0.02917954,0.00382228
1.827516,-0.229803,0.02937161,0.003549614
1.831679,-0.231322,0.02964603,0.003561218
1.835842,-0.2328425,0.02991235,0.003239499
1.840004,-0.2342342,0.03008112,0.003098242
1.844167,-0.2356843,0.03037796,0.003168509
1.84833,-0.2370884,0.03065907,0.002839022
1.852493,-0.238414,0.03076143,0.002722158
1.856656,-0.239769,0.03097495,0.002429855
1.860819,-0.240921,0.03122866,0.002256863
1.864982,-0.2421933,0.03137902,0.002234925
1.869145,-0.2433401,0.03158865,0.002059044
1.873308,-0.2444871,0.03187811,0.001988177
1.877471,-0.2455987,0.0320573,0.001739678
1.881634,-0.24661,0.03226471,0.001374205
1.885796,-0.2474994,0.03231322,0.001256574
1.889959,-0.2484367,0.03242721,0.001261862
1.894122,-0.2493051,0.03265493,0.001113593
1.898285,-0.2501174,0.03282188,0.0009916022
1.902448,-0.2509083,0.03294407,0.0008436228
1.906611,-0.2516065,0.03302245,0.0006989652
1.910774,-0.2522721,0.03304756,0.0007032199
1.914937,-0.2529738,0.03313552,0.0005890033
1.9191,-0.2535237,0.03314694,0.0004188307
1.923263,-0.2540288,0.03322425,0.0004033912
1.927426,-0.2545343,0.0333885,0.0003770409
1.931588,-0.2549752,0.03356105,0.0003159818
1.935751,-0.2554152,0.03365261,0.0002390961
1.939914,-0.2557702,0.0336498,0.0001849062
1.944077,-0.256117,0.03370162,0.0001221718
1.94824,-0.2563274,0.03377832,0.00004329915
1.952403,-0.2564518,0.03376301,0.00002034467
1.956566,-0.256559,0.03374939,0.00003664791
1.960729,-0.2567644,0.03374393,0.00001683498
1.964892,-0.256771,0.03373961,0.0000007981149
1.969055,-0.2567757,0.03369913,0.000002218168
1.973217,-0.2567456,0.03366687,0.000009005353
1.97738,-0.2566377,0.03362803,0.00003140454
1.981543,-0.2564565,0.03364531,0.00005933067
1.985706,-0.256241,0.03359064,0.00009974527
1.989869,-0.2559474,0.03355719,0.0001330593
1.994032,-0.2556479,0.03352408,0.0001829552
1.998195,-0.2552496,0.03350524,0.0002458471
2.002358,-0.254838,0.03348032,0.0003359005
2.006521,-0.2543081,0.03339276,0.0003527327
2.010684,-0.2538759,0.03334426,0.0003986043
2.014847,-0.2532837,0.033261,0.000570812
2.019009,-0.252642,0.0332727,0.0007900087
2.023172,-0.2518327,0.03316626,0.0009188071
2.027335,-0.2510762,0.03318557,0.0008282659
2.031498,-0.2503474,0.03306301,0.0010023
2.035661,-0.2494795,0.03282105,0.001245403
2.039824,-0.248569,0.03264995,0.001256471
2.043987,-0.2476694,0.03252699,0.001259915
2.04815,-0.246754,0.03237108,0.001262643
2.052313,-0.2458479,0.03227897,0.001578441
2.056476,-0.2447295,0.03201608,0.001878131
2.060639,-0.2436622,0.0317796,0.001769892
2.064801,-0.242579,0.0316809,0.00195174
2.068964,-0.2413978,0.03146943,0.002111108
2.073127,-0.2402515,0.03119844,0.00236188
2.07729,-0.2389275,0.03100123,0.002762411
2.081453,-0.2375605,0.03080822,0.002940173
2.085616,-0.2361542,0.03058006,0.002964337
2.089779,-0.2347877,0.03031301,0.003041979
2.093942,-0.2333385,0.03011799,0.003179388
2.098105,-0.231901,0.02989345,0.003416214
2.102268,-0.2303612,0.02958996,0.003858913
2.10643,-0.22873,0.02937089,0.003803884
2.110593,-0.2272099,0.02908938,0.004041554
2.114756,-0.2255044,0.02872878,0.00431257
2.118919,-0.2238615,0.02851492,0.004619493
2.123082,-0.2220214,0.02824635,0.004997517
2.127245,-0.2202579,0.02789041,0.005005957
2.131408,-0.2184053,0.02767924,0.005263446
2.135571,-0.2165419,0.0273631,0.005487239
2.139734,-0.2146163,0.02710513,0.005988527
2.143897,-0.2125738,0.0268318,0.006447971
2.14806,-0.2105042,0.02651508,0.006289193
2.152222,-0.2085173,0.02621777,0.006371903
2.156385,-0.2064135,0.02594956,0.00709581
2.160548,-0.2042088,0.02556315,0.007627526
2.164711,-0.2019537,0.02522537,0.007551731
2.168874,-0.1997436,0.02504005,0.008031701
2.173037,-0.1973565,0.02462353,0.00834394
2.1772,-0.1950753,0.0243061,0.008315443
2.181363,-0.1926868,0.02395297,0.008577655
2.185526,-0.1903401,0.0235744,0.008438202
2.189689,-0.1879789,0.02330494,0.008825232
2.193852,-0.1855249,0.02291608,0.008913811
2.198014,-0.1831347,0.02267984,0.009198873
2.202177,-0.1806034,0.02228438,0.009845589
2.20634,-0.1780542,0.02194588,0.01006258
2.210503,-0.1754719,0.02150997,0.01042396
2.214666,-0.1728295,0.02117046,0.01032869
2.218829,-0.1702469,0.02092423,0.01051414
2.222992,-0.1675626,0.02053776,0.01101223
2.227155,-0.1648606,0.02024558,0.01113881
2.231318,-0.1621465,0.01984658,0.01113904
2.235481,-0.1594495,0.01951595,0.01146464
2.239643,-0.1566526,0.01913839,0.01235511
2.243806,-0.1537464,0.01877934,0.0117336
2.247969,-0.1510819,0.01852862,0.01216884
2.252132,-0.1480767,0.01812896,0.01280184
2.256295,-0.1452771,0.01777541,0.01287371
2.260458,-0.1422419,0.01748837,0.01364123
2.264621,-0.1392637,0.01718509,0.01367641
2.268784,-0.1362193,0.01691123,0.01418119
2.272947,-0.1331327,0.01658037,0.01430448
2.27711,-0.130069,0.01623477,0.01444026
2.281273,-0.1269529,0.01590356,0.01460433
2.285435,-0.1238587,0.01551361,0.01417132
2.289598,-0.1208207,0.01533376,0.01438634
2.293761,-0.1176815,0.01492521,0.01500988
2.297924,-0.114517,0.0146736,0.01420512
2.302087,-0.111539,0.01438882,0.01430649
2.30625,-0.1083513,0.01415059,0.01582482
2.310413,-0.1050531,0.01385345,0.01601418
2.314576,-0.1018224,0.01366618,0.01594262
2.318739,-0.0985478,0.01326122,0.01554933
2.322902,-0.09539802,0.01307992,0.01558662
2.327065,-0.09210483,0.01280913,0.01679503
2.331227,-0.08871792,0.01250834,0.01630623
2.33539,-0.08551932,0.0122864,0.01627895
2.339553,-0.08213096,0.01208269,0.0167756
2.343716,-0.07882975,0.01190153,0.01706314
2.347879,-0.07539065,0.01159662,0.01741632
2.352042,-0.0720212,0.01139459,0.01753174
2.356205,-0.06855254,0.01119356,0.01712237
2.360368,-0.06526226,0.011016,0.01777761
2.364531,-0.06166819,0.01076227,0.01840337
2.368694,-0.05825473,0.01062929,0.01768528
2.372856,-0.05479722,0.01041168,0.01766705
2.377019,-0.05138425,0.01034484,0.017467
