t,x,y,K
1.094844,0.04159212,0.009111807,0.0000003723643
1.099011,0.04157216,0.009112522,0.0000002719328
1.103178,0.04156549,0.009116312,0.0000007422223
1.107333,0.04152762,0.009111945,0.000002005972
1.1115,0.04149316,0.009104842,0.000001115089
1.115667,0.04147307,0.00910813,0.0000007032745
1.119822,0.04145026,0.009098464,0.000001329054
1.123989,0.04141505,0.009094449,0.0000006956975
1.128156,0.04140716,0.009095768,0.0000008632986
1.132311,0.04136714,0.009090762,0.0000005975855
1.136478,0.0413679,0.009088202,0.000002019744
1.140644,0.04129484,0.009077065,0.0000006981028
1.1448,0.04132526,0.009081225,0.0000001040141
1.148967,0.04128027,0.009085193,0.0000006854157
1.153133,0.04128346,0.009071748,0.000001425656
1.157289,0.04121965,0.009073498,0.0000006729289
1.161456,0.04124166,0.009078998,0.0000005261974
1.165611,0.04118451,0.009086625,0.0000004019249
1.169778,0.04121063,0.009089583,0.000001629787
1.173944,0.04114065,0.009136085,0.00002725074
1.178111,0.04094039,0.009095366,0.00005179047
1.182267,0.04077133,0.009090264,0.00002551039
1.186433,0.04067933,0.009087027,0.00001351521
1.1906,0.04058227,0.009068047,0.000009780755
1.194756,0.04051863,0.009068874,0.000008130777
1.198922,0.04043496,0.009074445,0.000008023484
1.203089,0.04037899,0.009113743,0.00003541703
1.207244,0.0401276,0.009090029,0.00006450914
1.211411,0.03996594,0.009070186,0.0000317033
1.215567,0.03983774,0.009062504,0.0000197064
1.219733,0.03973669,0.009058266,0.00001626753
1.2239,0.03963087,0.009091175,0.00004509503
1.228056,0.03938962,0.009069677,0.00006935998
1.232222,0.03920198,0.009052025,0.00004184026
1.236389,0.03905581,0.009042253,0.00003369847
1.240544,0.03890235,0.009070278,0.00005960767
1.244711,0.03865657,0.009040371,0.00006655847
1.248878,0.03848154,0.009033165,0.00004125897
1.253033,0.03832492,0.009021973,0.00003981405
1.2572,0.03815561,0.009048603,0.00006869524
1.261367,0.03789574,0.009022536,0.00008284642
1.265522,0.03768651,0.009010143,0.00005376222
1.269689,0.03751718,0.009043897,0.0001013966
1.273856,0.03716519,0.008999856,0.0001142428
1.278011,0.03696782,0.00898306,0.00006335003
1.282178,0.03675382,0.009013057,0.00008904013
1.286344,0.03647922,0.008986665,0.0001030075
1.2905,0.03623048,0.008973455,0.00008274488
1.294667,0.03600895,0.008996968,0.0001060487
1.298833,0.03569743,0.008959337,0.0001079749
1.302989,0.03547515,0.008935344,0.00007972739
1.307156,0.03523585,0.008971403,0.0001090125
1.311322,0.03493451,0.008933969,0.0001223802
1.315478,0.03466449,0.008942945,0.00007955014
1.319644,0.03447356,0.00894974,0.0000935457
1.323811,0.03416372,0.008936491,0.0001169023
1.327967,0.0339146,0.008963022,0.0001528534
1.332133,0.03352487,0.008911468,0.0001467931
1.3363,0.03328972,0.008907197,0.0001001491
1.340456,0.03300753,0.008924156,0.0001302291
1.344622,0.0326997,0.008896598,0.0001385763
1.348789,0.032398,0.008929953,0.0001617008
1.352944,0.03204232,0.008880326,0.0001582007
1.357111,0.03174766,0.008919597,0.0001695302
1.361278,0.03136835,0.008862407,0.0001902747
1.365433,0.0310389,0.008839156,0.0001282423
1.3696,0.03078294,0.008847609,0.0001188351
1.373767,0.03047443,0.008840445,0.0001476234
1.377922,0.03015469,0.008856243,0.000182219
1.382089,0.0297764,0.008834812,0.000169283
1.386256,0.02948103,0.008848166,0.0001790653
1.390411,0.02908492,0.008808387,0.0001900977
1.394578,0.02876805,0.008846622,0.0001889081
1.398744,0.02837327,0.008800395,0.000189699
1.4029,0.02805628,0.008821064,0.0001990868
1.407067,0.0276441,0.008774147,0.0002053563
1.411233,0.02731428,0.008813955,0.0002018449
1.415389,0.02690945,0.008767324,0.0002028263
1.419556,0.026578,0.008797488,0.0001983675
1.423722,0.02618052,0.008744425,0.0002061505
1.427878,0.02583599,0.008771202,0.0002049266
1.432044,0.02544061,0.008721293,0.0001988227
1.436211,0.02510605,0.008754227,0.0002024755
1.440367,0.02470483,0.008713413,0.0002167577
1.444533,0.02434524,0.008726066,0.0002153658
1.4487,0.02394513,0.008695923,0.0002008842
1.452856,0.02361278,0.008699834,0.0002059102
1.457022,0.02320411,0.008656927,0.0002198716
1.461189,0.02284498,0.008696223,0.0002200648
1.465344,0.02243699,0.008654883,0.0002019436
1.469511,0.02211016,0.008688278,0.0001971291
1.473678,0.02170997,0.008654167,0.0002152151
1.477833,0.02135222,0.008656016,0.000206154
1.482,0.02096756,0.008644453,0.000193624
1.486156,0.02063271,0.008647352,0.0002068426
1.490322,0.02022385,0.008640739,0.000224756
1.494489,0.0198566,0.008630522,0.0002147887
1.498644,0.01946653,0.008611627,0.0001833542
1.502811,0.01915644,0.0086218,0.000217394
1.506978,0.01870371,0.008643155,0.0003028289
1.511133,0.01825715,0.008588881,0.0002910944
1.5153,0.01782324,0.008586752,0.0002854399
1.519467,0.01738308,0.008552319,0.0002379509
1.523622,0.01702556,0.008583683,0.0002205302
1.527789,0.01661524,0.008564401,0.0002230136
1.531956,0.01625247,0.008566451,0.0002445656
1.536111,0.0158066,0.008574179,0.0003365275
1.540278,0.01530435,0.008535345,0.0002957665
1.544444,0.01491658,0.00854444,0.0002586549
1.5486,0.0144729,0.008516405,0.0002450479
1.552767,0.01410743,0.00852064,0.0002467817
1.556933,0.01366004,0.008547247,0.0003134383
1.561089,0.01319214,0.008500442,0.000306731
1.565256,0.01275506,0.008511912,0.0002964484
1.569422,0.01230109,0.008470892,0.0002484956
1.573578,0.01194063,0.00847722,0.0002315011
1.577744,0.01151428,0.008470635,0.0002315268
1.581911,0.01115323,0.008449161,0.0002352166
1.586067,0.0107212,0.008474979,0.0003257436
1.590233,0.01022005,0.008433553,0.0002929618
1.5944,0.009835352,0.008447196,0.0002629837
1.598556,0.00938146,0.0084369,0.0002390402
1.602722,0.009036448,0.00841603,0.0002496893
1.606889,0.008563247,0.008434211,0.0003365407
1.611044,0.008088202,0.008388185,0.0003133837
1.615211,0.007648737,0.008393072,0.0002574747
1.619378,0.00725738,0.00837872,0.000236734
1.623533,0.006853248,0.008377277,0.0002629614
1.6277,0.006419069,0.008399254,0.0003097427
1.631867,0.005941948,0.008371704,0.0003162231
1.636022,0.005500057,0.008367136,0.0002889596
