t,x,y,z,abs
15.09695509,0.4226309955,0.03632099926,-0.04199700058,0.4262627375
15.10192278,0.4101400077,0.05297499895,-0.03998000175,0.415475122
15.10689058,0.4119600058,0.04574599862,-0.03796799853,0.4162274758
15.11185827,0.4040600061,0.04803400114,-0.04315700009,0.4091873416
15.11682597,0.4151949883,0.04564499855,-0.04356899858,0.4199626195
15.12179367,0.4047439992,0.04560599849,-0.0559559986,0.4111309838
15.12676159,0.403768003,0.03600100055,-0.05638499931,0.4092724526
15.13172928,0.3931249976,0.02884300053,-0.04724499956,0.397002862
15.13669705,0.3776609898,0.04566000029,-0.05007699877,0.3836930604
15.14166474,0.3931489885,0.04571700096,-0.05293000117,0.3993216202
15.14663243,0.382310003,0.04099699855,-0.03662699834,0.3862424489
15.15160011,0.3881210089,0.04340500012,-0.03470399976,0.3920794297
15.15656803,0.3770320117,0.04586200044,-0.0567350015,0.3840251572
15.16153572,0.3682950139,0.04836799949,-0.0356739983,0.3731666046
15.1665034,0.3499529958,0.04369600117,-0.04095099866,0.3550400316
15.17147116,0.3650589883,0.05337899923,-0.04623499885,0.37182665
15.17643886,0.3560779989,0.04397600144,-0.04434999824,0.3615139725
15.18140656,0.3614040017,0.04180999845,-0.04486300051,0.3665700714
15.18637425,0.3427590132,0.04442900047,-0.05256000161,0.3496001015
15.19134218,0.3383809924,0.03275400028,-0.05787099898,0.3448529731
15.19630988,0.3315640092,0.04495599866,-0.04642799869,0.3378036309
15.20127765,0.3294360042,0.03083099984,-0.05175400153,0.3348986534
15.20624532,0.3272579908,0.04791999981,-0.05229299888,0.334856203
15.21121301,0.3249799907,0.03868399933,-0.05523600057,0.3319027899
15.2161807,0.3202080131,0.05337199941,-0.04143000022,0.3272585933
15.22114866,0.3153910041,0.03934599832,-0.04438399896,0.3209198224
15.22611635,0.3153089881,0.03974299878,-0.04734100029,0.3213104951
15.23108404,0.3032200038,0.04013200104,-0.04790500179,0.309593019
15.23605182,0.2958259881,0.02861499973,-0.04608299956,0.3007581691
15.24101951,0.305072993,0.04821300134,-0.0514530018,0.313115691
15.24598719,0.2904489934,0.03908399865,-0.04963200167,0.2972398229
15.25095511,0.2733460069,0.03719799966,-0.05260099843,0.2808355314
15.2559228,0.2825160027,0.04477600008,-0.04839799926,0.2901078218
15.2608905,0.2748860121,0.03570299968,-0.05376899987,0.2823616992
15.26585826,0.2576470077,0.04098799825,-0.04238300025,0.2643072365
15.27082595,0.2546730042,0.03192399815,-0.04536899924,0.2606450207
15.27579364,0.253989011,0.02771100029,-0.05793799832,0.2619830699
15.28076134,0.2413499951,0.03784500062,-0.05135000125,0.2496375109
15.28572928,0.2334550023,0.02889199927,-0.04476200044,0.2394569323
15.29069697,0.2422560006,0.03186199814,-0.05733200163,0.2509783162
15.29566474,0.2222490013,0.02530200034,-0.04596399888,0.2283582689
15.30063246,0.2260749936,0.02592900023,-0.04896999896,0.232766571
15.30560015,0.2155479938,0.0457389988,-0.049575001,0.225855428
15.31056784,0.2120520025,0.03677700087,-0.04780200124,0.2204623117
15.31553578,0.206220001,0.03505700082,-0.060380999,0.2177189637
15.32050348,0.1883369982,0.02854900062,-0.0538120009,0.1979434308
15.32547117,0.1872120053,0.0244919993,-0.04723700136,0.1946266355
15.3304389,0.1955509931,0.0299529992,-0.05025000125,0.2041137812
15.3354066,0.1776250005,0.04025400057,-0.06043199822,0.1918933343
15.34037452,0.1763560027,0.03852900118,-0.05386200175,0.1883800383
15.3453422,0.1655260026,0.03201700002,-0.05447100103,0.1771751557
15.35030989,0.1523140073,0.03513399884,-0.05028399825,0.1642024213
15.35527759,0.1534159929,0.02872800082,-0.05088499933,0.1641677436
15.36024535,0.135334,0.03662699834,-0.04909399897,0.1485498209
15.36521305,0.1459150016,0.02783799917,-0.05448599905,0.1582241005
15.37018074,0.1396950036,0.03106299974,-0.06705699861,0.1580387454
15.37514843,0.1239160001,0.02950100042,-0.06765399873,0.1442308832
15.38011635,0.1152760014,0.0160399992,-0.05866999924,0.1303380485
15.38508406,0.1089870036,0.02889399976,-0.05687100068,0.1262827814
15.39005183,0.1074879989,0.02260199934,-0.05746100098,0.1239608282
15.39501951,0.1059900001,0.0187090002,-0.0532580018,0.1200846433
15.3999872,0.0853099972,0.02199899964,-0.06102500111,0.1071718357
15.40495512,0.08612500131,0.02289400063,-0.06400399655,0.1097185613
15.40992282,0.07966200262,0.01900400035,-0.06459499896,0.1043058032
15.41489051,0.07803999633,0.01032999996,-0.05320300162,0.09501320596
15.4198582,0.07158499956,0.01607199945,-0.05378099903,0.0909676711
15.42482596,0.06513600051,0.02898100019,-0.04956699908,0.08683020403
15.42979366,0.05869499967,0.02748000063,-0.07168500125,0.09663846452
15.43476158,0.04986900091,0.01646599919,-0.06027700007,0.07994600127
15.43972926,0.02670699917,0.01512799971,-0.06082899868,0.06813433247
15.44469696,0.03694900125,0.02569700032,-0.06378500164,0.0780646588
15.44966465,0.02086899988,0.02430599928,-0.0595510006,0.06762113892
15.45463242,0.01915900037,0.02529899962,-0.05770599842,0.06585657849
15.45960012,0.005495000165,0.02862999961,-0.06304100156,0.0694553078
15.46456783,0.01097400021,0.01766899973,-0.06597600132,0.06917698304
15.46953575,-0.0002880000102,0.02345100045,-0.06651099771,0.07052478418
15.47450344,-0.006705000065,0.01498099975,-0.05984799936,0.06205779892
15.47947116,-0.01799800061,0.02076099999,-0.06037700176,0.06633497937
15.48443893,-0.02678699978,0.01932200044,-0.07765199989,0.0843843359
15.48940662,-0.01643400081,0.001237999997,-0.06618899852,0.06820991535
15.49437431,-0.030057,0.007089000195,-0.06909099966,0.07567855315
15.499342,-0.03643900156,0.02011300065,-0.08156099916,0.0915670804
15.50430993,-0.0499330014,0.01403199974,-0.07725899667,0.09305457652
15.5092776,-0.05389700085,0.01040199958,-0.07774300128,0.09516860062
15.51424529,-0.06737200171,-0.005233999807,-0.0686409995,0.09632221021
15.51921306,-0.07131800056,0.01970300078,-0.07390899956,0.1045801399
15.52418072,-0.08004300296,0.006399000064,-0.06480500102,0.1031868096
