t,x,y,z,abs
1.80844298,3.329157114,-0.1822970062,1.869843006,3.82267343
1.81341106,3.255536079,-0.1897920072,1.976230025,3.813137984
1.81837937,3.178435087,-0.1973170042,2.09730792,3.813146223
1.8233476,3.071500063,-0.1929119974,2.216335058,3.792554385
1.8283159,3.006606102,-0.2005520016,2.299832106,3.790663408
1.83328421,2.904791117,-0.220393002,2.393320084,3.770194362
1.83825229,2.809292078,-0.2330570072,2.4442029,3.731027387
1.84322063,2.729567051,-0.2315340042,2.497944117,3.70727246
1.84818893,2.624953985,-0.2227630019,2.537833929,3.657951316
1.85315714,2.536179066,-0.2474970073,2.595021963,3.636976493
1.85812544,2.439171076,-0.2650339901,2.676673889,3.631030386
1.86309375,2.343599081,-0.2731069922,2.778043032,3.644800018
1.86806181,2.23980999,-0.2620739937,2.872800112,3.652179083
1.87303012,2.149422884,-0.2823350132,2.963371992,3.671689714
1.87799835,2.053261995,-0.2764759958,3.018650055,3.661225471
1.88296667,1.946650028,-0.2851989865,3.103321075,3.674423287
1.88793498,1.834290981,-0.2963939905,3.169516087,3.67400395
1.89290306,1.75217104,-0.2982339859,3.226840019,3.683957569
1.89787137,1.647693992,-0.3074389994,3.296876907,3.698487741
1.90283967,1.549546957,-0.307363987,3.377238989,3.728446269
1.90780791,1.436350942,-0.3219810128,3.446424007,3.747614473
1.91277621,1.343971014,-0.3296889961,3.492471933,3.756635879
1.91774452,1.22933197,-0.3280659914,3.536955118,3.758847682
1.9227126,1.130895972,-0.3458470106,3.594274044,3.783826338
1.92768093,1.024675012,-0.344727993,3.645283937,3.802221884
1.93264924,0.9178689718,-0.3581739962,3.728313923,3.856306104
1.93761747,0.8129370213,-0.3742739856,3.814646006,3.918223037
1.94258556,0.7051039934,-0.3713720143,3.894728899,3.975424759
1.94755387,0.6111720204,-0.3879809976,3.961380005,4.026982994
1.95252217,0.5071219802,-0.395265013,4.024187088,4.075228687
1.95749049,0.3954679966,-0.4098719954,4.090363979,4.129826567
1.96245872,0.297706008,-0.4198830128,4.143157959,4.175007603
1.96742702,0.1781129986,-0.4156689942,4.187378883,4.211727302
1.97239509,0.07739400119,-0.4282490015,4.25656414,4.278752776
1.9773634,-0.01154300012,-0.4338800013,4.286064148,4.307984561
1.98233171,-0.1293029934,-0.4420810044,4.321380138,4.345857934
1.98729994,-0.2328390032,-0.4430649877,4.331404209,4.360227403
1.99226825,-0.3293929994,-0.4392209947,4.344871044,4.379419964
1.99723656,-0.4307470024,-0.4521940053,4.361780167,4.406262432
2.00220466,-0.5226399899,-0.4580380023,4.3821311,4.436893547
2.00717296,-0.633777976,-0.4615370035,4.415503979,4.484569803
2.01214127,-0.7282000184,-0.4675779939,4.43556118,4.519193228
2.01710949,-0.8346030116,-0.4808900058,4.461455822,4.564252999
2.0220778,-0.9314450026,-0.4703499973,4.502769947,4.622094342
2.02704588,-1.030776024,-0.4861730039,4.554728031,4.695147584
2.03201419,-1.122925043,-0.4925499856,4.650836945,4.809766151
